subject_id,run,target_volume,pred_class,saliency__Vis,saliency__SomMot,saliency__DorsAttn,saliency__SalVentAttn,saliency__Limbic,saliency__Cont,saliency__Default,integrated_gradients__Vis,integrated_gradients__SomMot,integrated_gradients__DorsAttn,integrated_gradients__SalVentAttn,integrated_gradients__Limbic,integrated_gradients__Cont,integrated_gradients__Default,shapley__Vis,shapley__SomMot,shapley__DorsAttn,shapley__SalVentAttn,shapley__Limbic,shapley__Cont,shapley__Default,lime__Vis,lime__SomMot,lime__DorsAttn,lime__SalVentAttn,lime__Limbic,lime__Cont,lime__Default
101309,LR,51,3,0.15279588103294373,0.2424190491437912,0.12431280314922333,0.10940787941217422,0.058045096695423126,0.1098008081316948,0.20321843028068542,0.14356940984725952,0.2404443621635437,0.13778598606586456,0.11176853626966476,0.05728740617632866,0.11536510288715363,0.19377921521663666,0.1410270799523069,0.22077815223458544,0.1643545594890025,0.21783004114944698,0.052409151357524095,0.05693254787539562,0.14666846794173852,0.1397087894174257,0.21513761979094795,0.17214942049479448,0.2097747040417729,0.06045362772485718,0.05981568242091073,0.1429601561092911
101309,LR,53,3,0.14801084995269775,0.24381190538406372,0.12286566942930222,0.10727840662002563,0.059364818036556244,0.10965409129858017,0.2090141922235489,0.13737745583057404,0.24396708607673645,0.11720024049282074,0.11698592454195023,0.06133139133453369,0.11427013576030731,0.20886774361133575,0.14144229257841817,0.06013443932897682,0.2196213034090932,0.051458788333518656,0.20029896906518713,0.08090542772258147,0.24613877956222457,0.14162919387162942,0.06562168245195213,0.2152649540188649,0.05833927250497776,0.189130869945664,0.09177424430029099,0.2382397829066207
101309,LR,55,3,0.14472143352031708,0.2521475851535797,0.12469977140426636,0.10193797200918198,0.057248882949352264,0.11450889706611633,0.2047353833913803,0.14950722455978394,0.24548186361789703,0.13454537093639374,0.11206977814435959,0.05300498753786087,0.11643321067094803,0.18895754218101501,0.1253855802609407,0.15301833083493135,0.09424985638306403,0.22458627843268783,0.09574511359197298,0.13675929572909745,0.17025554476730564,0.11970221237372167,0.13895694552783427,0.09826019306576717,0.2201901320961454,0.10610974155039002,0.13539696359575126,0.1813838117903903
101309,LR,57,3,0.14774085581302643,0.2482343316078186,0.12529891729354858,0.10499855130910873,0.05470959469676018,0.11291662603616714,0.2061011642217636,0.14783506095409393,0.2516457438468933,0.13104195892810822,0.1080474779009819,0.05893178656697273,0.1124144196510315,0.19008353352546692,0.15397485116717752,0.018158597966412126,0.035558221789152356,0.18974512182574246,0.19531525429381502,0.2493095137840067,0.15793843917369382,0.1530601225548141,0.009148239308845051,0.02398055945186929,0.20291151961416293,0.19770099383200568,0.24763783481590115,0.1655607304224018
101309,LR,59,3,0.1430087834596634,0.24034816026687622,0.12330957502126694,0.10635533928871155,0.058301229029893875,0.11646122485399246,0.2122156322002411,0.1412687599658966,0.25886833667755127,0.12125705182552338,0.10030865669250488,0.06290288269519806,0.11984047293663025,0.19555385410785675,0.08607299957166653,0.269079370008387,0.07233921040730641,0.0801549301750254,0.14422228128610978,0.057732994528272435,0.2903982140232324,0.07839847726487426,0.2688145899805492,0.09112512013766967,0.08225163137129644,0.13584990178432174,0.07039316083057934,0.2731671186307093
101309,LR,61,3,0.1505335420370102,0.23736850917339325,0.12476687133312225,0.1067257821559906,0.0594039112329483,0.11413447558879852,0.20706690847873688,0.1358615905046463,0.25780385732650757,0.1490401029586792,0.10219640284776688,0.054436519742012024,0.1118282899260521,0.18883314728736877,0.04859588561694255,0.5291237264627717,0.11541274990670605,0.10714202645263637,0.04928883765573095,0.063316429699119,0.0871203442060934,0.052036206813908054,0.4717665818176921,0.1101267708929601,0.1415182891182543,0.0570584532164799,0.07618752150674402,0.0913061766339616
101309,LR,63,0,0.17091095447540283,0.22675639390945435,0.10961643606424332,0.11059366911649704,0.05373801663517952,0.12061899900436401,0.20776556432247162,0.152792826294899,0.22946546971797943,0.11392902582883835,0.10274731367826462,0.06291474401950836,0.13275852799415588,0.2053920179605484,0.05596713208726136,0.08775057924850407,0.24122252686076848,0.25613456612520463,0.22564865127201084,0.08717993490296197,0.04609660950328863,0.09481114794519818,0.12818946704567172,0.2088394083109817,0.22738743155563368,0.17425725661692162,0.11156471730992681,0.054950571215666356
101309,LR,65,5,0.14872577786445618,0.2469443678855896,0.10844224691390991,0.10884160548448563,0.05888359993696213,0.11951608210802078,0.20864637196063995,0.1556658297777176,0.240352600812912,0.11484578251838684,0.10355664044618607,0.05837229639291763,0.12343905866146088,0.203767791390419,0.17637665182268938,0.46160739656276084,0.08836326989785312,0.04915274407364779,0.0390624552191219,0.07227887225812873,0.11315861016579826,0.19382331725982516,0.46389486962409765,0.0984349541917307,0.0540025574082069,0.025874536691949876,0.05496132199723483,0.10900844282695488
101309,LR,67,5,0.14989688992500305,0.2598511576652527,0.1014045849442482,0.11141785979270935,0.05015462636947632,0.12420773506164551,0.20306715369224548,0.1531618982553482,0.2555334270000458,0.0995372086763382,0.10512174665927887,0.05217358097434044,0.12507256865501404,0.2093995213508606,0.1078529124531157,0.6207106620654763,0.019098057276184063,0.07046365670240651,0.04892903194823669,0.017876515098320507,0.11506916445626016,0.10669885047686369,0.6147197694845861,0.04478077717811913,0.07595071914058095,0.034883225548896425,0.0022296637723028105,0.12073699439865095
101309,LR,69,5,0.1597737818956375,0.22779253125190735,0.1061856746673584,0.1029876321554184,0.06629306823015213,0.11900844424962997,0.21795885264873505,0.16296516358852386,0.24067747592926025,0.10737521946430206,0.09789744019508362,0.06392441689968109,0.11164835095405579,0.21551208198070526,0.12240643422795668,0.4807096828088935,0.13257717473861458,0.007633371154543007,0.03979368715302414,0.046313109719882554,0.17056654019708556,0.13558317646092724,0.5099373281251046,0.13767871886903624,0.009503531072239186,0.03194532352467006,0.017622721514728174,0.1577292004332947
